"site","location","plot","time","year","Acer campestre","Achillea millefolium","Achillea pannonica","Achillea setacea","Aegopodium podagraria","Agrimonia eupatoria","Agrostis capillaris","Apera spica-venti","Arabidopsis thaliana","Arrhenatherum elatius","Bromus sterilis","Calamagrostis epigejos","Carduus acanthoides","Carlina vulgaris","Cirsium arvense","Convolvulus arvensis","Dactylis glomerata","Daucus carota","Dianthus carthusianorum","Echium vulgare","Elytrigia arenosa","Epilobium ciliatum","Epilobium tetragonum","Erigeron acris","Eryngium campestre","Erysimum crepidifolium","Falcaria vulgaris","Festuca laevigata","Festuca ovina","Festuca pratensis","Festuca rubra","Festuca rupicola","Galium aparine","Galium mollugo","Galium ochroleucum","Galium x pomeranicum","Helictotrichon pratense","Hieracium pilosella","Hieracium sabaudum","Hieracium umbellatum","Hypericum perforatum","Inula conyza","Koeleria macrantha","Lamium purpureum","Lathyrus tuberosus","Myosotis arvensis","Myosotis ramosissima","Myosotis stricta","Picris hieracioides","Poa angustifolia","Poa pratensis","Polygonum aviculare","Prunus mahaleb","Rosa canina","Rosa rubiginosa","Rumex thyrsiflorus","Securigera varia","Senecio jacobaea","Senecio vernalis","Sisymbrium loeselii","Tanacetum vulgare","Torilis japonica","Tragopogon pratensis","Trifolium arvense","Trifolium campestre","Tripleurospermum perforatum","Trisetum flavescens","Urtica urens","Veronica arvensis","Vicia angustifolia","Vicia hirsuta","Vicia sativa","Vicia tetrasperma","Viola arvensis","Vulpia myuros"
"GR","10x10",157,6,2003,"0","0","0","0","0","0","37.5","0","0","15.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","2.5","2.5","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",158,6,2003,"0","0","0","0","0","0","37.5","0","0","15.5","0","0","0","0","0","0","2.5","0","0","0","37.5","0","0","0","2.5","0","2.5","2.5","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",159,6,2003,"0","0","0","0","0","0","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0.1","2.5","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",160,6,2003,"0","2.5","0","0","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","2.5","0.1","0","2.5","0","0","0","0","0","0","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",161,6,2003,"0","2.5","0","0","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","2.5","0","0","0","0","0","0","0","0","0","15.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",162,6,2003,"0","0","0","0","0","0","62.5","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","15.5","0","0","2.5","2.5","0","0","0","0","0.1","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",163,6,2003,"0","0","0","0","0","0","2.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","2.5","2.5","0","0","0","0","0","2.5","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",164,6,2003,"0","0","0","0","0","0","37.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","15.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",165,6,2003,"0","2.5","0","0","0","0","62.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","0","0","0","0","0","0","0","0","2.5","0","15.5","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",166,6,2003,"0","0.1","0","0","0","0","37.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0.1","0","0","0","0","0","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",167,6,2003,"0","0","0","0","0","0.1","15.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",168,6,2003,"0","0","0","0","0","0","15.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",169,6,2003,"0","0","0","0","0","0","87.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",170,6,2003,"0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","15.5","0","2.5","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",171,6,2003,"0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",172,6,2003,"0","0","0","0","0","0","37.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",173,6,2003,"0","0","0","0","0","0","15.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","2.5","0","2.5","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",174,6,2003,"0","0","0","0","0","2.5","37.5","0","0","37.5","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","2.5","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",175,6,2003,"0","0","0","0","0","0","37.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",176,6,2003,"0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","2.5","0","0","0.1","0","0","2.5","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",177,6,2003,"0","0.1","0","0","0","0","62.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","15.5","0","0.1","2.5","0","0","2.5","0","0","0","0","0","0","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",178,6,2003,"0","0","0","0","0","0","15.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","15.5","0","0.1","2.5","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",179,6,2003,"0","0","0","0","0","0.1","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","2.5","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",155,7,2004,"0","2.5","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","2.5","0","0.1","0","15.5","0","0","2.5","2.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","62.5","0","0","0","0"
"GR","10x10",156,7,2004,"0","0","0","0","0","0","2.5","0","0.1","2.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","2.5","0","2.5","0","2.5","0","0","37.5","15.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","37.5","0","0","0.1","0"
"GR","10x10",157,7,2004,"0","0","0","0","0","0.1","15.5","0","0","62.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","2.5","0.1","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0"
"GR","10x10",158,7,2004,"0","0","0","0","0","2.5","37.5","0","0","37.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","0","0","0","0","2.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",159,7,2004,"0","0","0","0","0","0","0.1","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","0","0.1","0","0","2.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",160,7,2004,"0","2.5","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","37.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","62.5","0","0","0","0"
"GR","10x10",161,7,2004,"0","0.1","0","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0.1","0","0","2.5","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","15.5","0","0","0","0"
"GR","10x10",162,7,2004,"0","0.1","0","0","0","0.1","37.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","2.5","0","0","2.5","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","15.5","0","0","0.1","0"
"GR","10x10",163,7,2004,"0","0","0","0","0","0","0.1","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","2.5","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",164,7,2004,"0","0","0","0","0","0","15.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","0","0","0","15.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",165,7,2004,"0","0","0","0","0","0","37.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","15.5","0","0","0","0.1","0","2.5","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","37.5","0","0","0","0"
"GR","10x10",166,7,2004,"0","0","0","0","0","0","37.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","15.5","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0"
"GR","10x10",167,7,2004,"0","0","0","0","0","2.5","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0.1","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",168,7,2004,"0","0","0","0","0","0","0.1","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0.1","15.5","0","0","0","0"
"GR","10x10",169,7,2004,"0","0","0","0","0","0","37.5","0","0","37.5","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","2.5","0","0","0","2.5","0","0","2.5","0","0","0","15.5","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0"
"GR","10x10",170,7,2004,"0","0.1","0","0","0","0","2.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0"
"GR","10x10",171,7,2004,"0","2.5","0","0","0","0.1","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0","0","0","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0.1","0"
"GR","10x10",172,7,2004,"0","0","0","0","0","0","37.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0.1","0"
"GR","10x10",173,7,2004,"0","0","0","0","0","0","37.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","2.5","0","0","0","0","0","0","2.5","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0"
"GR","10x10",174,7,2004,"0","0.1","0","0","0","2.5","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","15.5","0","0","0","0","0","0","0.1","0","0","0","37.5","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",175,7,2004,"0","0","0","0","0","0","15.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","15.5","2.5","0","0","0","0","37.5","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","15.5","0","0","0","0"
"GR","10x10",176,7,2004,"0","0","0","0","0","0","37.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0.1","0","0","0","2.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",177,7,2004,"0","0","0","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","15.5","0","0","0","0.1","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",178,7,2004,"0","0","0","0","0","0","15.5","0","0","87.5","0","0","0","0","0","0","0.1","0","0","0","2.5","0","0","0","15.5","0","2.5","0","0","0","0","2.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0"
"GR","10x10",179,7,2004,"0","0","0","0","0","0.1","2.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","2.5","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0"
"GR","10x10",155,8,2005,"0","0.1","0","2.5","0","0","2.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","87.5","0","0","2.5","0","2.5","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",156,8,2005,"0","0","0","0","0","0","15.5","0","0","15.5","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","37.5","0","15.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",157,8,2005,"0","0","0","0","0","0.1","37.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0.1","0","0","15.5","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",158,8,2005,"0","2.5","0","0","0","2.5","37.5","0","0","37.5","0","0","0","0","0","0","0.1","0","0","0","15.5","0","0","0","15.5","0","2.5","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",159,8,2005,"0","0","0","0","0","2.5","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","2.5","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",160,8,2005,"0","0.1","0","0","0","0","37.5","0","0","2.5","0","0","0","0","0","0","0.1","0","0","0","0.1","0","0","0","2.5","0","0.1","0","2.5","0","0","37.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",161,8,2005,"0","2.5","0","0","0","0","62.5","0","0","0.1","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","15.5","0","2.5","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",162,8,2005,"0","0.1","0","0","0","0","37.5","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","2.5","0","0","2.5","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",163,8,2005,"0","0","0","0","0","0","15.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0.1","0","15.5","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",164,8,2005,"0","2.5","0","0","0","0","15.5","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","37.5","0","15.5","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",165,8,2005,"0","0.1","0","0.1","0","0","15.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","2.5","0","0","2.5","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",166,8,2005,"0","2.5","0","0","0","0.1","37.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","0.1","0","0","2.5","0","0","0","0","0","37.5","0","0","0.1","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",167,8,2005,"0","0","0","0","0","2.5","15.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0.1","0","0","0","0","2.5","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",168,8,2005,"0","0","0","0","0","0","2.5","0","0","87.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","2.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",169,8,2005,"0","0","0","0","0","0","62.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0.1","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",170,8,2005,"0","0","0","0.1","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0.1","0","0","2.5","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0"
"GR","10x10",171,8,2005,"0","2.5","0","0","0","0.1","62.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0.1","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",172,8,2005,"0","0","0","0","0","0","62.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","2.5","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",173,8,2005,"0","0","0","0","0","0","15.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","2.5","0","15.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",174,8,2005,"0","0","0","0","0","0","15.5","0","0","87.5","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","2.5","0","0","0","2.5","0","0","0","0","15.5","0","0","0","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",175,8,2005,"0","0","0","0","0","0","37.5","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","2.5","0","2.5","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0"
"GR","10x10",176,8,2005,"0","0","0","0","0","0","62.5","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","0.1","0","0","2.5","0","2.5","0","0","0","2.5","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GR","10x10",177,8,2005,"0","2.5","0","0","0","0","62.5","0","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0.1","0","2.5","0","0","15.5","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0","0","0","0","0","0","0","0"
"GR","10x10",178,8,2005,"0","0","0","0","0","0","37.5","0","0","62.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.5","0","0","0","0","0","0","2.5","0","0.1","0","2.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
