"site","location","plot","time","year","Acer campestre","Achillea millefolium","Achillea pannonica","Achillea setacea","Aegopodium podagraria","Agrimonia eupatoria","Agrostis capillaris","Apera spica-venti","Arabidopsis thaliana","Arrhenatherum elatius","Bromus sterilis","Calamagrostis epigejos","Carduus acanthoides","Carlina vulgaris","Cirsium arvense","Convolvulus arvensis","Dactylis glomerata","Daucus carota","Dianthus carthusianorum","Echium vulgare","Elytrigia arenosa","Epilobium ciliatum","Epilobium tetragonum","Erigeron acris","Eryngium campestre","Erysimum crepidifolium","Falcaria vulgaris","Festuca laevigata","Festuca ovina","Festuca pratensis","Festuca rubra","Festuca rupicola","Galium aparine","Galium mollugo","Galium ochroleucum","Galium x pomeranicum","Helictotrichon pratense","Hieracium pilosella","Hieracium sabaudum","Hieracium umbellatum","Hypericum perforatum","Inula conyza","Koeleria macrantha","Lamium purpureum","Lathyrus tuberosus","Myosotis arvensis","Myosotis ramosissima","Myosotis stricta","Picris hieracioides","Poa angustifolia","Poa pratensis","Polygonum aviculare","Prunus mahaleb","Rosa canina","Rosa rubiginosa","Rumex thyrsiflorus","Securigera varia","Senecio jacobaea","Senecio vernalis","Sisymbrium loeselii","Tanacetum vulgare","Torilis japonica","Tragopogon pratensis","Trifolium arvense","Trifolium campestre","Tripleurospermum perforatum","Trisetum flavescens","Urtica urens","Veronica arvensis","Vicia angustifolia","Vicia hirsuta","Vicia sativa","Vicia tetrasperma","Viola arvensis","Vulpia myuros"
"GR","10x10",168,3,2000,0,0,0,0,0,0,0.483,0,0,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",169,3,2000,0,0,0,0,0,0,0.919,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",170,3,2000,0,0,0,0,0,0,0.629,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0.018,0,0,0,0.111,0,0.018,0,0,0,0,0.001,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",171,3,2000,0,0,0,0,0,0,0.543,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.096,0,0.096,0,0,0,0,0.016,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",172,3,2000,0,0,0,0,0,0,0.772,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0.022,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0.001,0,0,0,0,0,0,0,0,0.022,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",173,3,2000,0,0,0,0,0,0,0.559,0,0,0.139,0,0,0,0,0,0,0,0.001,0,0,0.139,0,0,0,0.139,0,0,0,0,0,0,0.001,0,0,0,0.022,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",174,3,2000,0,0,0,0,0,0.001,0.382,0,0,0.382,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",175,3,2000,0,0,0,0,0,0,0.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0.121,0,0,0,0,0.019,0,0,0,0,0,0.121,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",176,3,2000,0,0,0,0,0,0,0.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.02,0.02,0,0,0,0,0.123,0,0,0,0,0,0.02,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",177,3,2000,0,0,0,0,0,0,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0.001,0,0.001,0,0,0.026,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",178,3,2000,0,0,0,0,0,0,0.633,0,0,0.157,0,0,0,0,0,0,0,0.001,0,0,0.157,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",179,3,2000,0,0,0,0,0,0,0.197,0,0,0.197,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0.477,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",155,4,2001,0,0,0,0,0,0,0.526,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0.13,0,0.001,0,0.315,0,0.001,0,0,0.001,0,0,0,0.001,0,0.001,0.001,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",156,4,2001,0,0,0,0,0,0,0.648,0,0,0,0,0,0.001,0,0,0,0.161,0,0,0,0,0,0,0,0.026,0.001,0,0,0.161,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",157,4,2001,0,0,0,0,0,0,0.452,0,0,0.001,0,0,0,0,0,0,0.452,0,0,0,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0.03,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",158,4,2001,0,0,0,0,0,0.024,0.603,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.149,0,0,0,0.024,0,0,0,0.149,0,0,0,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0
"GR","10x10",159,4,2001,0,0,0,0,0,0,0.619,0,0,0.153,0,0,0,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0.153,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",160,4,2001,0,0,0,0,0,0,0.688,0,0,0,0,0,0,0,0,0,0.028,0.001,0,0,0,0,0,0,0.001,0,0.001,0,0.171,0,0.028,0,0,0,0,0,0,0.028,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0
"GR","10x10",161,4,2001,0,0,0,0,0,0,0.581,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0.017,0,0,0,0.103,0,0,0.001,0,0,0,0,0,0.249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0
"GR","10x10",162,4,2001,0,0,0,0,0,0,0.388,0,0,0.026,0,0,0,0,0,0,0.16,0,0,0,0.001,0,0,0,0.16,0.026,0,0,0.001,0,0,0,0,0,0,0,0,0.026,0,0,0.026,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",163,4,2001,0,0,0,0,0,0,0.197,0,0,0.476,0,0,0,0,0,0,0.032,0,0,0,0.197,0,0.001,0,0.032,0.032,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.032,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",164,4,2001,0,0,0,0,0,0,0.524,0,0,0.021,0,0,0,0,0,0,0.021,0,0,0,0.13,0,0,0,0.13,0,0,0,0.13,0,0,0.021,0,0.001,0,0,0,0,0,0,0.021,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",165,4,2001,0,0,0.001,0,0,0,0.605,0,0,0.001,0,0,0,0,0,0,0.001,0.017,0,0,0,0,0,0,0.107,0.001,0,0,0,0,0.017,0,0,0,0,0,0,0.107,0,0,0.017,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,0,0.001,0,0.001,0,0
"GR","10x10",166,4,2001,0,0,0,0,0,0,0.468,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0,0,0,0,0,0.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",167,4,2001,0,0,0,0,0,0,0.459,0,0,0.276,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0.114,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",168,4,2001,0,0,0,0,0,0,0.356,0,0,0.594,0,0,0,0,0,0,0.024,0,0,0,0.001,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",169,4,2001,0,0,0,0,0,0,0.789,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0.001,0,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0
"GR","10x10",170,4,2001,0,0,0,0,0,0,0.651,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0.115,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",171,4,2001,0,0,0,0,0,0,0.395,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0.001,0,0,0,0,0,0,0,0,0.237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0
"GR","10x10",172,4,2001,0,0,0,0,0,0,0.757,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.134,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0
"GR","10x10",173,4,2001,0,0,0,0,0,0,0.631,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.025,0,0.025,0,0,0,0,0.001,0,0.157,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",174,4,2001,0,0,0,0,0,0.03,0.454,0,0,0.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",175,4,2001,0,0,0,0,0,0,0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0.017,0.017,0,0.017,0,0,0,0,0,0,0,0,0.106,0,0,0.017,0,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0
"GR","10x10",176,4,2001,0,0,0,0,0,0,0.807,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.143,0,0.023,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",177,4,2001,0,0,0,0,0,0,0.825,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0.146,0,0,0.024,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",178,4,2001,0,0,0,0,0,0,0.558,0,0,0.138,0,0,0,0,0,0,0,0.001,0,0,0.138,0,0,0,0.022,0,0.001,0,0.001,0,0,0,0,0.138,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",179,4,2001,0,0,0,0,0,0,0.126,0,0,0.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.001,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",155,5,2002,0,0.001,0,0,0,0,0.566,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.023,0,0.001,0,0.339,0,0.001,0.023,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0
"GR","10x10",156,5,2002,0,0,0,0,0,0,0.772,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.001,0,0.022,0,0,0.022,0,0,0,0.001,0,0.137,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",157,5,2002,0,0,0,0,0,0,0.852,0,0,0.024,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0.024,0,0.024,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",158,5,2002,0,0,0,0,0,0.001,0.631,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0.156,0,0,0,0.025,0,0.025,0,0.001,0,0,0.156,0,0,0,0.001,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",159,5,2002,0,0,0,0,0,0,0.156,0,0,0.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0.156,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",160,5,2002,0,0,0,0,0,0,0.872,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0,0,0,0.025,0.025,0,0,0,0,0,0.025,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",161,5,2002,0,0.001,0,0,0,0,0.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.022,0,0.022,0,0.022,0.022,0,0,0,0.001,0,0.134,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0
"GR","10x10",162,5,2002,0,0,0,0,0,0,0.507,0,0,0.304,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.126,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",163,5,2002,0,0,0,0,0,0,0.123,0,0,0.694,0,0,0,0,0,0,0.001,0,0,0,0.123,0,0,0,0.02,0,0.02,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",164,5,2002,0,0,0,0,0,0,0.728,0,0,0.029,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.181,0,0,0,0,0,0.001,0.029,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",165,5,2002,0,0.001,0.001,0,0,0,0.754,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.134,0.022,0.001,0,0,0,0,0.022,0,0,0,0,0,0.022,0,0,0.001,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0
"GR","10x10",166,5,2002,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.017,0,0.017,0,0,0,0,0.001,0,0,0,0,0,0.253,0,0,0.001,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",167,5,2002,0,0,0,0,0,0.018,0.451,0,0,0.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0
"GR","10x10",168,5,2002,0,0,0,0,0,0,0.283,0,0,0.659,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",169,5,2002,0,0,0,0,0,0,0.809,0,0,0.023,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.143,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",170,5,2002,0,0,0,0,0,0,0.59,0,0,0.017,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0,0,0,0,0,0,0,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0
"GR","10x10",171,5,2002,0,0,0,0,0,0,0.543,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0.096,0,0.016,0,0,0,0,0,0,0,0,0,0,0.233,0,0,0,0,0,0,0,0,0,0,0,0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",172,5,2002,0,0,0,0,0,0,0.852,0,0,0.024,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.024,0,0.024,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0
"GR","10x10",173,5,2002,0,0,0,0,0,0,0.539,0,0,0.324,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.134,0,0,0,0,0,0,0.001,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",174,5,2002,0,0,0,0,0,0.021,0.311,0,0,0.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0,0.001,0,0,0,0,0,0,0,0,0.128,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",175,5,2002,0,0,0,0,0,0,0.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.017,0,0.017,0.017,0,0,0,0,0,0,0,0.108,0,0,0.001,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0
"GR","10x10",176,5,2002,0,0,0,0,0,0,0.611,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0.017,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",177,5,2002,0,0,0,0,0,0,0.792,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",178,5,2002,0,0,0,0,0,0,0.635,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.157,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",179,5,2002,0,0,0,0,0,0,0.181,0,0,0.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",155,6,2003,0,0.001,0,0,0,0,0.176,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.028,0,0.028,0.708,0,0,0,0,0,0.028,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",156,6,2003,0,0.001,0,0,0,0,0.554,0,0,0.022,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.022,0,0.022,0.332,0,0,0,0,0,0.022,0,0,0,0.022,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",157,6,2003,0,0,0,0,0,0,0.373,0,0,0.154,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0.373,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",158,6,2003,0,0,0,0,0,0,0.323,0,0,0.134,0,0,0,0,0,0,0.022,0,0,0,0.323,0,0,0,0.022,0,0.022,0.022,0,0,0,0,0,0.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",159,6,2003,0,0,0,0,0,0,0.03,0,0,0.751,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.001,0.03,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",160,6,2003,0,0.025,0,0,0,0,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0.025,0.025,0.001,0,0.025,0,0,0,0,0,0,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",161,6,2003,0,0.022,0,0,0,0,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0.022,0.022,0,0,0,0,0,0,0,0,0,0.137,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0
"GR","10x10",162,6,2003,0,0,0,0,0,0,0.506,0,0,0.304,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.126,0,0,0.02,0.02,0,0,0,0,0.001,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",163,6,2003,0,0,0,0,0,0,0.022,0,0,0.774,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0.022,0.022,0,0,0,0,0,0.022,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",164,6,2003,0,0,0,0,0,0,0.399,0,0,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0.027,0.165,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GR","10x10",165,6,2003,0,0.024,0,0,0,0,0.603,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0.024,0,0,0,0,0,0,0,0,0.024,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
